"industry","gender","condition","age","time_code","volume","ratio"
"全産業","総数","完全失業者","55～59歳","1975-02",70000,2.4
"全産業","総数","完全失業者","55～59歳","1975-03",80000,2.6
"全産業","総数","完全失業者","55～59歳","1975-04",80000,2.5
"全産業","総数","完全失業者","55～59歳","1975-05",90000,2.8
"全産業","総数","完全失業者","55～59歳","1975-06",80000,2.5
"全産業","総数","完全失業者","55～59歳","1975-07",60000,1.9
"全産業","総数","完全失業者","55～59歳","1975-08",60000,1.9
"全産業","総数","完全失業者","55～59歳","1975-09",70000,2.2
"全産業","総数","完全失業者","55～59歳","1975-10",80000,2.5
"全産業","総数","完全失業者","55～59歳","1975-11",70000,2.2
"全産業","総数","完全失業者","55～59歳","1975-12",80000,2.6
"全産業","総数","完全失業者","55～59歳","1976-01",90000,3
"全産業","総数","完全失業者","55～59歳","1976-02",80000,2.6
"全産業","総数","完全失業者","55～59歳","1976-03",80000,2.6
"全産業","総数","完全失業者","55～59歳","1976-04",80000,2.5
"全産業","総数","完全失業者","55～59歳","1976-05",70000,2.1
"全産業","総数","完全失業者","55～59歳","1976-06",90000,2.7
"全産業","総数","完全失業者","55～59歳","1976-07",100000,3
"全産業","総数","完全失業者","55～59歳","1976-08",70000,2.1
"全産業","総数","完全失業者","55～59歳","1976-09",70000,2.1
"全産業","総数","完全失業者","55～59歳","1976-10",50000,1.5
"全産業","総数","完全失業者","55～59歳","1976-11",60000,1.9
"全産業","総数","完全失業者","55～59歳","1976-12",90000,2.9
"全産業","総数","完全失業者","55～59歳","1977-01",100000,3.2
"全産業","総数","完全失業者","55～59歳","1977-02",90000,2.9
"全産業","総数","完全失業者","55～59歳","1977-03",80000,2.5
"全産業","総数","完全失業者","55～59歳","1977-04",70000,2.2
"全産業","総数","完全失業者","55～59歳","1977-05",80000,2.4
"全産業","総数","完全失業者","55～59歳","1977-06",90000,2.7
"全産業","総数","完全失業者","55～59歳","1977-07",70000,2.1
"全産業","総数","完全失業者","55～59歳","1977-08",70000,2.1
"全産業","総数","完全失業者","55～59歳","1977-09",70000,2.1
"全産業","総数","完全失業者","55～59歳","1977-10",80000,2.4
"全産業","総数","完全失業者","55～59歳","1977-11",80000,2.4
"全産業","総数","完全失業者","55～59歳","1977-12",90000,2.7
"全産業","総数","完全失業者","55～59歳","1978-01",90000,2.8
"全産業","総数","完全失業者","55～59歳","1978-02",100000,3
"全産業","総数","完全失業者","55～59歳","1978-03",100000,3
"全産業","総数","完全失業者","55～59歳","1978-04",100000,2.9
"全産業","総数","完全失業者","55～59歳","1978-05",100000,2.8
"全産業","総数","完全失業者","55～59歳","1978-06",90000,2.5
"全産業","総数","完全失業者","55～59歳","1978-07",80000,2.3
"全産業","総数","完全失業者","55～59歳","1978-08",90000,2.6
"全産業","総数","完全失業者","55～59歳","1978-09",80000,2.2
"全産業","総数","完全失業者","55～59歳","1978-10",80000,2.3
"全産業","総数","完全失業者","55～59歳","1978-11",100000,2.8
"全産業","総数","完全失業者","55～59歳","1978-12",110000,3.2
"全産業","総数","完全失業者","55～59歳","1979-01",100000,2.9
"全産業","総数","完全失業者","55～59歳","1979-02",110000,3.2
"全産業","総数","完全失業者","55～59歳","1979-03",110000,3.1
"全産業","総数","完全失業者","55～59歳","1979-04",90000,2.5
"全産業","総数","完全失業者","55～59歳","1979-05",90000,2.4
"全産業","総数","完全失業者","55～59歳","1979-06",80000,2.1
"全産業","総数","完全失業者","55～59歳","1979-07",100000,2.7
"全産業","総数","完全失業者","55～59歳","1979-08",110000,2.9
"全産業","総数","完全失業者","55～59歳","1979-09",90000,2.4
"全産業","総数","完全失業者","55～59歳","1979-10",90000,2.4
"全産業","総数","完全失業者","55～59歳","1979-11",100000,2.7
"全産業","総数","完全失業者","55～59歳","1979-12",100000,2.7
"全産業","総数","完全失業者","55～59歳","1980-01",90000,2.5
"全産業","総数","完全失業者","55～59歳","1980-02",100000,2.8
"全産業","総数","完全失業者","55～59歳","1980-03",110000,2.9
"全産業","総数","完全失業者","55～59歳","1980-04",90000,2.3
"全産業","総数","完全失業者","55～59歳","1980-05",90000,2.3
"全産業","総数","完全失業者","55～59歳","1980-06",90000,2.3
"全産業","総数","完全失業者","55～59歳","1980-07",80000,2
"全産業","総数","完全失業者","55～59歳","1980-08",90000,2.3
"全産業","総数","完全失業者","55～59歳","1980-09",90000,2.3
"全産業","総数","完全失業者","55～59歳","1980-10",90000,2.3
"全産業","総数","完全失業者","55～59歳","1980-11",100000,2.6
"全産業","総数","完全失業者","55～59歳","1980-12",100000,2.6
"全産業","総数","完全失業者","55～59歳","1981-01",120000,3.2
"全産業","総数","完全失業者","55～59歳","1981-02",130000,3.4
"全産業","総数","完全失業者","55～59歳","1981-03",130000,3.3
"全産業","総数","完全失業者","55～59歳","1981-04",110000,2.7
"全産業","総数","完全失業者","55～59歳","1981-05",110000,2.7
"全産業","総数","完全失業者","55～59歳","1981-06",130000,3.1
"全産業","総数","完全失業者","55～59歳","1981-07",120000,2.9
"全産業","総数","完全失業者","55～59歳","1981-08",100000,2.4
"全産業","総数","完全失業者","55～59歳","1981-09",100000,2.4
"全産業","総数","完全失業者","55～59歳","1981-10",110000,2.6
"全産業","総数","完全失業者","55～59歳","1981-11",110000,2.7
"全産業","総数","完全失業者","55～59歳","1981-12",120000,2.9
"全産業","総数","完全失業者","55～59歳","1982-01",120000,3
"全産業","総数","完全失業者","55～59歳","1982-02",120000,2.9
"全産業","総数","完全失業者","55～59歳","1982-03",120000,2.8
"全産業","総数","完全失業者","55～59歳","1982-04",150000,3.5
"全産業","総数","完全失業者","55～59歳","1982-05",150000,3.4
"全産業","総数","完全失業者","55～59歳","1982-06",140000,3.2
"全産業","総数","完全失業者","55～59歳","1982-07",140000,3.2
"全産業","総数","完全失業者","55～59歳","1982-08",120000,2.7
"全産業","総数","完全失業者","55～59歳","1982-09",110000,2.5
"全産業","総数","完全失業者","55～59歳","1982-10",130000,3
"全産業","総数","完全失業者","55～59歳","1982-11",140000,3.2
"全産業","総数","完全失業者","55～59歳","1982-12",140000,3.2
"全産業","総数","完全失業者","55～59歳","1983-01",180000,4.1
"全産業","総数","完全失業者","55～59歳","1983-02",170000,3.9
"全産業","総数","完全失業者","55～59歳","1983-03",150000,3.4
"全産業","総数","完全失業者","55～59歳","1983-04",150000,3.3
"全産業","総数","完全失業者","55～59歳","1983-05",120000,2.6
"全産業","総数","完全失業者","55～59歳","1983-06",130000,2.8
"全産業","総数","完全失業者","55～59歳","1983-07",150000,3.2
"全産業","総数","完全失業者","55～59歳","1983-08",160000,3.4
"全産業","総数","完全失業者","55～59歳","1983-09",130000,2.8
"全産業","総数","完全失業者","55～59歳","1983-10",140000,3
"全産業","総数","完全失業者","55～59歳","1983-11",170000,3.7
"全産業","総数","完全失業者","55～59歳","1983-12",150000,3.3
"全産業","総数","完全失業者","55～59歳","1984-01",160000,3.6
"全産業","総数","完全失業者","55～59歳","1984-02",170000,3.8
"全産業","総数","完全失業者","55～59歳","1984-03",170000,3.7
"全産業","総数","完全失業者","55～59歳","1984-04",170000,3.6
"全産業","総数","完全失業者","55～59歳","1984-05",160000,3.3
"全産業","総数","完全失業者","55～59歳","1984-06",140000,2.9
"全産業","総数","完全失業者","55～59歳","1984-07",140000,2.9
"全産業","総数","完全失業者","55～59歳","1984-08",160000,3.3
"全産業","総数","完全失業者","55～59歳","1984-09",180000,3.7
"全産業","総数","完全失業者","55～59歳","1984-10",160000,3.3
"全産業","総数","完全失業者","55～59歳","1984-11",150000,3.1
"全産業","総数","完全失業者","55～59歳","1984-12",150000,3.2
"全産業","総数","完全失業者","55～59歳","1985-01",160000,3.4
"全産業","総数","完全失業者","55～59歳","1985-02",170000,3.7
"全産業","総数","完全失業者","55～59歳","1985-03",190000,4
"全産業","総数","完全失業者","55～59歳","1985-04",170000,3.4
"全産業","総数","完全失業者","55～59歳","1985-05",160000,3.2
"全産業","総数","完全失業者","55～59歳","1985-06",150000,3
"全産業","総数","完全失業者","55～59歳","1985-07",130000,2.6
"全産業","総数","完全失業者","55～59歳","1985-08",130000,2.6
"全産業","総数","完全失業者","55～59歳","1985-09",150000,3
"全産業","総数","完全失業者","55～59歳","1985-10",140000,2.8
"全産業","総数","完全失業者","55～59歳","1985-11",160000,3.3
"全産業","総数","完全失業者","55～59歳","1985-12",180000,3.8
"全産業","総数","完全失業者","55～59歳","1986-01",170000,3.6
"全産業","総数","完全失業者","55～59歳","1986-02",180000,3.8
"全産業","総数","完全失業者","55～59歳","1986-03",180000,3.6
"全産業","総数","完全失業者","55～59歳","1986-04",160000,3.2
"全産業","総数","完全失業者","55～59歳","1986-05",150000,3
"全産業","総数","完全失業者","55～59歳","1986-06",150000,3
"全産業","総数","完全失業者","55～59歳","1986-07",180000,3.6
"全産業","総数","完全失業者","55～59歳","1986-08",190000,3.8
"全産業","総数","完全失業者","55～59歳","1986-09",190000,3.7
"全産業","総数","完全失業者","55～59歳","1986-10",170000,3.3
"全産業","総数","完全失業者","55～59歳","1986-11",170000,3.4
"全産業","総数","完全失業者","55～59歳","1986-12",190000,3.8
"全産業","総数","完全失業者","55～59歳","1987-01",190000,3.9
"全産業","総数","完全失業者","55～59歳","1987-02",180000,3.7
"全産業","総数","完全失業者","55～59歳","1987-03",170000,3.4
"全産業","総数","完全失業者","55～59歳","1987-04",180000,3.6
"全産業","総数","完全失業者","55～59歳","1987-05",190000,3.7
"全産業","総数","完全失業者","55～59歳","1987-06",160000,3.1
"全産業","総数","完全失業者","55～59歳","1987-07",160000,3.1
"全産業","総数","完全失業者","55～59歳","1987-08",200000,3.8
"全産業","総数","完全失業者","55～59歳","1987-09",180000,3.4
"全産業","総数","完全失業者","55～59歳","1987-10",160000,3
"全産業","総数","完全失業者","55～59歳","1987-11",160000,3
"全産業","総数","完全失業者","55～59歳","1987-12",160000,3.1
"全産業","総数","完全失業者","55～59歳","1988-01",180000,3.5
"全産業","総数","完全失業者","55～59歳","1988-02",160000,3.1
"全産業","総数","完全失業者","55～59歳","1988-03",140000,2.7
"全産業","総数","完全失業者","55～59歳","1988-04",150000,2.8
"全産業","総数","完全失業者","55～59歳","1988-05",130000,2.4
"全産業","総数","完全失業者","55～59歳","1988-06",130000,2.5
"全産業","総数","完全失業者","55～59歳","1988-07",150000,2.8
"全産業","総数","完全失業者","55～59歳","1988-08",170000,3.2
"全産業","総数","完全失業者","55～59歳","1988-09",140000,2.6
"全産業","総数","完全失業者","55～59歳","1988-10",130000,2.4
"全産業","総数","完全失業者","55～59歳","1988-11",140000,2.6
"全産業","総数","完全失業者","55～59歳","1988-12",170000,3.2
"全産業","総数","完全失業者","55～59歳","1989-01",160000,3.1
"全産業","総数","完全失業者","55～59歳","1989-02",140000,2.7
"全産業","総数","完全失業者","55～59歳","1989-03",130000,2.4
"全産業","総数","完全失業者","55～59歳","1989-04",140000,2.6
"全産業","総数","完全失業者","55～59歳","1989-05",140000,2.6
"全産業","総数","完全失業者","55～59歳","1989-06",110000,2
"全産業","総数","完全失業者","55～59歳","1989-07",120000,2.2
"全産業","総数","完全失業者","55～59歳","1989-08",130000,2.4
"全産業","総数","完全失業者","55～59歳","1989-09",110000,2
"全産業","総数","完全失業者","55～59歳","1989-10",100000,1.8
"全産業","総数","完全失業者","55～59歳","1989-11",110000,2
"全産業","総数","完全失業者","55～59歳","1989-12",110000,2
"全産業","総数","完全失業者","55～59歳","1990-01",130000,2.4
"全産業","総数","完全失業者","55～59歳","1990-02",130000,2.4
